Date,Close,High,Low,Open,Volume,daily_return,log_return,high_low_ratio,ma_7,ma_14,ma_30,price_to_ma7,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2022-10-14,681.134765625,684.9214773171474,669.8929652889377,670.7213084715949,12849920,3.257745664242484,0.032058061579179606,1.0224341989047872,671.1845615931919,670.3088727678571,691.0236490885417,1.0148248404405924,1,1.6275656700029875,1.7111783184821188,4,10,4,0,1,12895331.142857144,0.9964784818354744,1
2022-10-17,684.7085571289062,689.9389184377674,675.4547565184473,679.2414685381723,18410500,0.5246819989619844,0.00523310338772584,1.021443570838078,671.8303309849331,670.981693812779,690.4091003417968,1.0191688668254872,1,1.5807145791074955,1.6722727707724465,0,10,4,1,0,13732660.0,1.3406361185669782,0
2022-10-18,683.4305419921875,692.4476735610679,681.6081982959277,690.1519908382136,10561108,-0.18665096608075915,-0.001868253760555124,1.0159027947319879,672.7127685546875,671.9959934779575,689.60126953125,1.015932168881716,1,1.56953009448523,1.6499259802275776,1,10,4,0,0,13341676.285714285,0.7915877865593544,1
2022-10-19,690.4359130859375,699.3110189397639,687.9508834468661,692.9682650667686,12967040,1.0250304403033317,0.010198126290959696,1.0165130037132588,675.6643676757812,674.332257952009,689.116884358724,1.0218622530901975,1,1.4925908583328829,1.570304329331722,2,10,4,0,0,13321353.142857144,0.9734026161563681,0
2022-10-20,685.7735595703125,687.7142378951055,682.7915007873737,683.5015092803935,7898078,-0.6752767964786743,-0.0067756710668333085,1.0072097222974437,678.9202706473214,676.5789315359933,688.5883219401042,1.0100943943188745,1,1.4420403715525563,1.5775966398404175,3,10,4,0,0,12375132.857142856,0.638221673348846,0
2022-10-21,680.9454956054688,689.9626269558933,678.7681476920131,687.2882499642978,10492606,-0.7040318042983329,-0.007065218020053375,1.0164923461743811,680.8677193777902,677.1621529715402,687.657421875,1.0001142310399878,1,1.5066735127678796,1.426449089643947,4,10,4,0,1,12556212.285714285,0.8356505736955296,1
2022-10-24,691.5718994140625,692.4948872588526,688.3768614858348,688.3768614858348,2167794,1.5605366181540292,0.015484854589390206,1.0059822257304367,685.4286760602679,678.7799595424107,687.0649576822917,1.0089626004402164,1,1.4181230457292635,1.463013354083268,0,10,4,1,0,10763863.714285715,0.2013955265080996,0
2022-10-25,686.767578125,694.7670189147169,683.9748664222344,691.5956128933714,13773394,-0.6946958505880563,-0.006971200961583274,1.0157785805038928,686.2333635602679,678.70896257673,686.3920267740885,1.00077847361131,1,0.9244131435315124,1.2781295150756424,1,10,4,0,0,10895788.57142857,1.264102539224854,1
2022-10-27,688.4242553710938,694.5539723285599,686.9332259601686,693.2049677303476,15937276,0.24122822609313754,0.0024093773787374696,1.0110938677594745,686.764177594866,679.2972542898996,685.4658610026041,1.0024172457306109,1,0.9098961180944852,1.2391528004516579,3,10,4,0,0,10542470.857142856,1.511721134064316,1
2022-10-28,690.4595336914062,694.3882702618566,685.1108379889911,686.3415077571179,10474278,0.295643028907433,0.002952068643533306,1.0135415056344717,687.7683192661831,680.2405439104352,684.3621907552083,1.0039129665467792,1,0.9045062324161344,1.2306864009534866,4,10,4,0,1,10530066.57142857,0.9947019735297835,1
