Date,Close,High,Low,Open,Volume,daily_return,log_return,high_low_ratio,ma_7,ma_14,ma_30,price_to_ma7,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2021-09-06,1507.1307373046875,1508.5242719501346,1480.0870004095007,1485.1386831091097,4876026,1.749319070557065,0.01734194613096291,1.0192132432301386,1482.0468575613838,1495.714878627232,1464.5606119791667,1.016925159697432,0,1.2003727225615546,1.0945699017012616,0,9,3,1,0,7194401.142857143,0.6777528668721916,0
2021-09-07,1486.4453125,1511.0502868517522,1484.137213995946,1506.782500124992,3520341,-1.3725036781932265,-0.01382009589465334,1.018133817144403,1481.7793491908483,1493.5374494280134,1467.543701171875,1.0031488921152125,0,1.247479261680084,0.9840082267191647,1,9,3,0,0,6740376.428571428,0.5222766172342855,0
2021-09-08,1474.77392578125,1481.3932943509915,1465.8028680839268,1481.3932943509915,4584896,-0.7851877644338146,-0.00788286595313346,1.0106361002604969,1481.1820591517858,1491.0364990234375,1470.1769287109375,0.9956736355730602,0,1.261677266750159,0.9956462610093745,2,9,3,0,0,6458266.285714285,0.7099267507971623,0
2021-09-09,1473.3370361328125,1476.2112878647204,1465.1063886676236,1468.372535490299,3331674,-0.09743118069275303,-0.0009747867572009231,1.0075795855393106,1479.3343680245537,1488.4640154157366,1472.6737182617187,0.9959459253963323,0,1.2400197429077564,0.9951046859137122,3,9,3,0,0,5183442.857142857,0.642753106732701,1
2021-09-13,1473.5985107421875,1481.9598261405356,1459.0532050480786,1465.8468336141766,4662374,0.017747100830467488,0.0001774552621882391,1.0156996475613116,1481.094970703125,1485.5493774414062,1474.848250325521,0.99493856902547,0,1.0317258778742087,0.9863615825568924,0,9,3,1,0,4734928.571428572,0.98467673369639,0
2021-09-14,1468.59033203125,1477.1257989130531,1462.0144469944478,1477.1257989130531,4945167,-0.33986046229207423,-0.003404392998266137,1.0103359798869775,1480.7279052734375,1483.390625,1477.0445556640625,0.9918029685271946,0,1.0124493603618925,0.9580474038892302,1,9,3,0,0,4465659.571428572,1.1073766194896117,1
2021-09-15,1490.6259765625,1493.8050477371864,1472.1178092741352,1474.7743181658348,4062344,1.5004623175458143,0.014893167336045466,1.0147319992506203,1482.0716901506696,1481.8913051060267,1479.3642496744792,1.005771843878187,1,1.1454610947500474,1.0230549055292568,2,9,3,0,0,4283260.285714285,0.9484233338676393,0
2021-09-16,1482.6129150390625,1497.4194473085083,1473.2063696575788,1493.891966210481,3246568,-0.5375635236087972,-0.00539013595357559,1.0164356319315653,1478.5691441127233,1480.3080008370537,1480.7302205403646,1.002734921760298,0,0.8938365821597776,1.025595894942049,3,9,3,0,0,4050480.5714285714,0.801526619557383,0
2021-09-17,1473.0758056640625,1496.3307284738578,1467.1095590889208,1478.0403062981004,7454864,-0.6432636110382695,-0.006453414669249834,1.0199175100481817,1476.659214564732,1479.21928187779,1481.951033528646,0.9975733000103711,0,0.7728808327614523,0.9987566169987678,4,9,3,0,1,4612555.285714285,1.6162113054967022,0
2021-09-20,1470.071044921875,1487.359829336001,1461.4483951332998,1467.588794337864,5660743,-0.20397869075263753,-0.0020418701061767144,1.0177299686317955,1475.9873744419642,1478.584716796875,1482.9468424479167,0.9959916123792549,0,0.7197079792523511,0.9868049129085585,0,9,3,1,0,4766247.714285715,1.1876728486086119,1
2021-09-21,1496.72265625,1503.9517705576725,1467.2838494209095,1480.6532560868934,4672222,1.8129471647094109,0.017967092405872274,1.0249903392252526,1479.3281773158483,1479.3312726702009,1484.9283081054687,1.0117583638308796,0,1.0024692271006561,1.0982038392438997,1,9,3,0,0,4957754.571428572,0.9424068764770871,0
2021-09-22,1495.3726806640625,1514.5340753328271,1492.0194578610053,1495.4597566485802,4553892,-0.09019544003695534,-0.0009023614059918048,1.0150900293915062,1482.4387730189733,1481.7668718610491,1486.484444173177,1.0087247499731469,1,1.0070889053205176,0.9805860567730896,2,9,3,0,0,4942257.142857143,0.9214194786650403,1
2021-09-23,1517.713134765625,1519.8469748097546,1499.0307113119939,1508.5243325905415,3826090,1.4939723314753683,0.01482922483354407,1.013886482338672,1489.4563162667412,1485.0921107700892,1488.3802612304687,1.0189712300993885,1,1.075192134135271,1.0358884146544192,3,9,3,0,0,4782389.0,0.8000373871719761,1
2021-09-24,1536.2647705078125,1557.2987769299875,1526.335663082202,1531.169602820424,8280446,1.2223413843652553,0.012149311167981304,1.020285913902621,1495.9761439732142,1489.023917061942,1490.8857462565104,1.0269313295515492,1,1.0354315713968125,1.0637517420646012,4,9,3,0,1,5384975.0,1.5376944182656374,0
2021-09-27,1499.0743408203125,1540.750353714178,1496.4178321652648,1540.5326105890063,5045337,-2.420834637456848,-0.024506185003006796,1.029625764005208,1498.3277762276787,1488.4484601702009,1491.8017171223958,1.0004982652023668,1,1.479917363895469,1.1925648215033753,0,9,3,1,0,5641942.0,0.8942553822779461,0
2021-09-28,1469.417724609375,1489.3630166815442,1458.878978328413,1489.3630166815442,6557197,-1.9783285860732525,-0.019981594887870997,1.0208955223880598,1497.8051932198662,1487.2322038922991,1491.0730061848958,0.9810472892342789,1,1.6749612034985446,1.2543515798464944,1,9,3,0,0,5513703.857142857,1.1892544775514784,1
2021-09-29,1473.9031982421875,1481.872617800693,1441.4594729447897,1445.1611060324121,7792548,0.3052551740523546,0.0030479021641046143,1.0280362685281343,1498.3526436941963,1487.1700090680804,1490.7202555338542,0.983682449151804,1,1.6768706169042884,1.2406368664246132,2,9,3,0,0,5818247.428571428,1.339329084172917,0
2021-09-30,1459.0531005859375,1483.2661787983272,1454.6111620660795,1483.2661787983272,6914031,-1.0075354795322067,-0.010126454705338513,1.0196994341027517,1492.9712785993304,1486.1497279575892,1488.7910481770834,0.9772814263076688,1,1.5133528176110627,1.2698023717666043,3,9,3,0,0,6138505.857142857,1.1263377702824426,0
2021-10-01,1450.300048828125,1462.3194069383485,1446.9032344178822,1450.2564576700856,5733906,-0.5999131734340191,-0.006017198819244514,1.0106545981471031,1486.5323311941963,1484.485552106585,1486.8081420898438,0.9756263072078867,1,1.5108261788164652,1.2775228984906337,4,10,4,0,1,6307079.285714285,0.9091222323758417,1
2021-10-04,1462.14501953125,1470.2015147989575,1450.517558435886,1456.7014416476638,2947154,0.8167255260520756,0.00813408372249399,1.0135702985796993,1478.594029017857,1484.0251726422991,1485.2345825195312,0.9888752360933493,0,1.383686820332564,1.2984735541775132,0,10,4,1,0,6181517.0,0.4767687284529024,1
2021-10-05,1474.38232421875,1483.2226102398492,1448.4273005977032,1455.3950807569224,4373310,0.8369419260083388,0.00833458987028125,1.024022820909125,1469.7536795479912,1482.8649117606026,1483.900545247396,1.0031492655777412,0,1.3082685636090943,1.249763125398524,1,10,4,0,0,5623354.714285715,0.7777048082864009,0
2021-10-06,1457.6162109375,1488.4921465220082,1454.5242157353737,1482.4824144265476,4271698,-1.1371618477679535,-0.011436769718697006,1.0233532934131737,1463.831089564732,1481.0794328962054,1482.527323404948,0.9957543744824547,0,1.0763549269199602,1.2769612624913582,2,10,4,0,0,5512834.857142857,0.7748641326458847,1
2021-10-07,1472.8143310546875,1484.3111242274608,1460.3158983561343,1469.330441448408,5476108,1.0426695314682544,0.010372712246183519,1.0164315309436387,1464.3163190569196,1481.060756138393,1481.2339192708334,1.0058033990929234,0,0.9315380871783451,1.3024300664629351,3,10,4,0,0,5358393.571428572,1.0219682311503007,1
2021-10-08,1501.426025390625,1508.0889867346034,1479.2598162798897,1485.2259570483295,4738376,1.9426545310330168,0.0192402587165397,1.0194889161034704,1468.2481515066963,1483.3003976004463,1481.1221476236979,1.0225969117344926,0,1.1820935445246792,1.3985398032585175,4,10,4,0,1,4922083.285714285,0.9626769245763329,0
2021-10-11,1472.77099609375,1506.7825168192749,1449.036994022464,1464.975834271688,8840633,-1.9085208869627723,-0.01926968238357204,1.0398509651824084,1470.2078508649554,1481.589564732143,1480.6039184570313,1.0017433897032224,0,1.3773820098567153,1.413776666736386,0,10,4,1,0,5197312.142857143,1.7010009706940552,0
2021-10-12,1467.7193603515625,1471.072583282753,1447.5563252906663,1460.6209130640477,7439300,-0.34300212019289233,-0.0034359172108028376,1.016245487364621,1472.696323939732,1479.6143275669642,1480.2293986002603,0.996620509260962,0,1.3576017106900953,1.4151751163590316,1,10,4,0,0,5440939.857142857,1.3672821599440579,1
2021-10-13,1488.666259765625,1492.5421514566985,1463.2774946507823,1477.125873324372,7104171,1.4271733398028452,0.014170850923181827,1.01999938966662,1476.485072544643,1477.53955078125,1480.3092447916667,1.0082501255498564,0,1.4234331622955665,1.4094015514302394,2,10,4,0,0,6034799.428571428,1.177200847200603,1
2021-10-14,1494.37109375,1553.4665576738048,1479.085483572147,1527.6857924741366,19655776,0.3832177929036451,0.0038248538407063613,1.05028855663029,1479.340611049107,1474.5471452985491,1481.412471516927,1.0101602582857734,1,1.4032798662989843,1.3646597033825867,3,10,4,0,0,8218008.857142857,2.3917929928872934,1
2021-10-18,1560.913330078125,1566.8794702210494,1515.4920945995696,1515.4920945995696,13438109,4.452858905423729,0.04356567268273456,1.0339080459770116,1494.0973423549108,1478.9642159598213,1484.4042561848958,1.0447199695957579,1,1.9848886379439619,1.6960483448550454,0,10,4,1,0,9527496.142857144,1.4104554647418757,1
2021-10-19,1587.04248046875,1597.798969026237,1552.3342493938349,1579.9440336950636,10324260,1.673965484638229,0.016601091026492536,1.029287970454917,1510.4156494140625,1487.3659842354912,1487.931689453125,1.0507322809349953,1,2.00144550260458,1.5962094549167856,1,10,4,0,0,10220089.285714285,1.010192740138907,0
