Date,Close,High,Low,Open,Volume,daily_return,log_return,high_low_ratio,ma_7,ma_14,ma_30,price_to_ma7,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2021-09-06,3346.226806640625,3368.4655743015705,3313.216261819144,3344.2287575634564,1723693,0.2589764519713933,0.002586416858104688,1.0166754320021631,3282.8924734933034,3208.4883858816966,3020.483601888021,1.0192922350210052,1,1.7443012035334315,1.416742843185,0,9,3,1,0,2671840.0,0.6451333163662495,0
2021-09-07,3314.866943359375,3361.820145679296,3308.2214838221244,3356.651431363143,1585039,-0.9371708821116376,-0.00941589959632359,1.0162016546108776,3294.7750069754466,3224.7982003348216,3038.3889322916666,1.0060981209161146,1,1.8179698766551344,1.4081657934980691,1,9,3,0,0,2334741.5714285714,0.6788926960469348,0
2021-09-08,3278.598388671875,3314.084807552508,3262.831595587738,3309.7413150131206,4147175,-1.0941179633214615,-0.011001474540722998,1.0157082002129927,3303.8156389508927,3238.0520368303573,3055.5080729166666,0.9923672344238236,1,1.8781595028069271,1.471967335788814,2,9,3,0,0,2636750.285714286,1.5728357070705865,1
2021-09-09,3293.582763671875,3308.611287198441,3270.6492125926957,3292.106018927721,1441148,0.45703600208470974,0.004559947638989127,1.0116068927415338,3304.429861886161,3252.4413713727677,3072.6966959635415,0.996717407036113,1,1.6672901802635414,1.466092313428596,3,9,3,0,0,2384417.1428571427,0.6044026332880392,1
2021-09-13,3340.449951171875,3346.5741060930313,3272.38733704224,3272.38733704224,1691473,1.4229849638801806,0.01412955565421793,1.0226705342032785,3320.612479073661,3265.344656808036,3091.50546875,1.0059740400974908,1,1.49277484628327,1.4099351455209483,0,9,3,1,0,2248436.714285714,0.7522884630254533,1
2021-09-14,3375.675048828125,3384.883336759516,3322.771400771243,3344.445383569817,1991188,1.0545015842519323,0.010489804956901591,1.0186928104575164,3326.7118791852677,3282.265607561384,3112.309334309896,1.014718187634226,1,0.9368136062452271,1.3839982711224725,1,9,3,0,0,2046646.857142857,0.9729025762557404,1
2021-09-15,3435.31103515625,3457.419365314023,3358.387755352767,3372.3738833477837,2461369,1.7666388341741612,0.017512151591382055,1.0294878427315055,3340.6729910714284,3300.604422433036,3133.5967610677085,1.028329035597845,1,1.109335818023299,1.410631355808796,2,9,3,0,0,2148726.4285714286,1.1455013385005137,0
2021-09-16,3390.790771484375,3458.9401238604128,3381.0613910627826,3413.984978155691,2946666,-1.295960197381374,-0.013044310268553305,1.0230338121051243,3347.0392717633927,3314.9658726283483,3151.503523763021,1.0130717019337308,1,1.287891592813383,1.495993249020905,3,9,3,0,0,2323436.8571428573,1.2682358855336102,0
2021-09-17,3325.247802734375,3427.0157522153695,3305.3979561925175,3405.2982886398604,6477148,-1.9329700110428116,-0.019518961645721537,1.0367936925098553,3348.5222516741073,3321.6486293247767,3167.542618815104,0.9930493372328357,1,1.475314105644757,1.5994269135698995,4,9,3,0,1,3022309.5714285714,2.143112029698007,0
2021-09-20,3321.46923828125,3362.732423535169,3307.874189447231,3308.873108045843,2002008,-0.1136325674741534,-0.0011369717822664954,1.016584135594681,3354.646658761161,3329.2311488560267,3183.1661783854165,0.9901100104259078,1,1.392352231664439,1.5891840537415898,0,9,3,1,0,2715857.1428571427,0.7371551207195834,1
